condition,task_id,rollout_idx,turn_index,role,probe_score,token_index
tones_sarcastic_8turn,imp_countdown_156,1,1,assistant,-2.626885414123535,1142
tones_sarcastic_8turn,imp_countdown_156,1,2,user,-4.867013454437256,1156
tones_sarcastic_8turn,imp_countdown_156,1,2,assistant,3.2762680053710938,1273
tones_sarcastic_8turn,imp_countdown_156,1,3,user,-1.427187442779541,1287
tones_sarcastic_8turn,imp_countdown_156,1,3,assistant,-0.790588915348053,1381
tones_sarcastic_8turn,imp_countdown_156,1,4,user,-4.1923747062683105,1391
tones_sarcastic_8turn,imp_countdown_156,1,4,assistant,-0.522704541683197,1478
tones_sarcastic_8turn,imp_countdown_156,1,5,user,-2.9797964096069336,1492
tones_sarcastic_8turn,imp_countdown_156,1,5,assistant,0.13748756051063538,1563
tones_sarcastic_8turn,imp_countdown_156,1,6,user,-3.459805965423584,1573
tones_sarcastic_8turn,imp_countdown_156,1,6,assistant,-0.862720787525177,1641
tones_sarcastic_8turn,imp_countdown_156,1,7,user,-3.0711379051208496,1651
tones_sarcastic_8turn,imp_countdown_156,1,7,assistant,-0.9796817898750305,1724
tones_sarcastic_8turn,imp_countdown_156,2,0,user,1.8857989311218262,100
tones_sarcastic_8turn,imp_countdown_156,2,0,assistant,-0.7173015475273132,616
tones_sarcastic_8turn,imp_countdown_156,2,1,user,-7.325532913208008,630
tones_sarcastic_8turn,imp_countdown_156,2,1,assistant,-0.9754911065101624,1146
tones_sarcastic_8turn,imp_countdown_156,2,2,user,-5.64605712890625,1160
tones_sarcastic_8turn,imp_countdown_156,2,2,assistant,-2.7626616954803467,1637
tones_sarcastic_8turn,imp_countdown_156,2,3,user,-3.5065484046936035,1647
tones_sarcastic_8turn,imp_countdown_156,2,3,assistant,0.34607386589050293,1793
tones_sarcastic_8turn,imp_countdown_156,2,4,user,-5.360731601715088,1803
tones_sarcastic_8turn,imp_countdown_156,2,4,assistant,-0.2733200192451477,1896
tones_sarcastic_8turn,imp_countdown_156,2,5,user,-4.438289642333984,1906
tones_sarcastic_8turn,imp_countdown_156,2,5,assistant,1.4016468524932861,1987
tones_sarcastic_8turn,imp_countdown_156,2,6,user,-4.527769565582275,1997
tones_sarcastic_8turn,imp_countdown_156,2,6,assistant,2.2836976051330566,2089
tones_sarcastic_8turn,imp_countdown_156,2,7,user,-2.9940693378448486,2099
tones_sarcastic_8turn,imp_countdown_156,2,7,assistant,-0.08024221658706665,2169
tones_sarcastic_8turn,imp_countdown_156,3,0,user,1.9033293724060059,100
tones_sarcastic_8turn,imp_countdown_156,3,0,assistant,-2.101581573486328,616
tones_sarcastic_8turn,imp_countdown_156,3,1,user,-6.482223033905029,626
tones_sarcastic_8turn,imp_countdown_156,3,1,assistant,0.538966953754425,1141
tones_sarcastic_8turn,imp_countdown_156,3,2,user,-4.339217662811279,1151
tones_sarcastic_8turn,imp_countdown_156,3,2,assistant,0.3004891276359558,1667
tones_sarcastic_8turn,imp_countdown_156,3,3,user,-3.6813483238220215,1677
tones_sarcastic_8turn,imp_countdown_156,3,3,assistant,3.3732120990753174,1924
tones_sarcastic_8turn,imp_countdown_156,3,4,user,-3.2035419940948486,1938
tones_sarcastic_8turn,imp_countdown_156,3,4,assistant,0.13376671075820923,2036
tones_sarcastic_8turn,imp_countdown_156,3,5,user,-2.9353725910186768,2050
tones_sarcastic_8turn,imp_countdown_156,3,5,assistant,-0.03055328130722046,2158
tones_sarcastic_8turn,imp_countdown_156,3,6,user,-2.5537071228027344,2172
tones_sarcastic_8turn,imp_countdown_156,3,6,assistant,3.714181900024414,2300
tones_sarcastic_8turn,imp_countdown_156,3,7,user,-3.0931429862976074,2310
tones_sarcastic_8turn,imp_countdown_156,3,7,assistant,0.8314203023910522,2436
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,0,0,user,1.7679026126861572,95
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,0,0,assistant,-0.22949135303497314,611
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,0,1,user,-6.730584621429443,625
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,0,1,assistant,-0.5564177632331848,1141
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,0,2,user,-4.276853084564209,1155
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,0,2,assistant,3.16607666015625,1333
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,0,3,user,-3.373152494430542,1343
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,0,3,assistant,-0.41694337129592896,1462
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,0,4,user,-4.692845344543457,1472
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,0,4,assistant,1.616560697555542,1609
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,0,5,user,-4.153579235076904,1623
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,0,5,assistant,-0.6233472228050232,1798
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,0,6,user,-6.204578876495361,1812
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,0,6,assistant,0.9350184798240662,1933
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,0,7,user,-4.5563273429870605,1943
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,0,7,assistant,-2.3575150966644287,2006
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,1,0,user,1.7773497104644775,95
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,1,0,assistant,0.9001997113227844,611
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,1,1,user,-7.0928425788879395,625
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,1,1,assistant,1.2579925060272217,1141
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,1,2,user,-4.740897178649902,1151
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,1,2,assistant,-0.0034061074256896973,1667
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,1,3,user,-2.8656091690063477,1681
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,1,3,assistant,-0.7661487460136414,1816
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,1,4,user,-4.809938907623291,1826
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,1,4,assistant,0.011524975299835205,1958
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,1,5,user,-4.175767421722412,1972
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,1,5,assistant,2.4957475662231445,2105
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,1,6,user,-2.3098583221435547,2115
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,1,6,assistant,1.0929031372070312,2254
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,1,7,user,-3.5174407958984375,2268
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,1,7,assistant,0.8579646944999695,2421
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,2,0,user,1.7773497104644775,95
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,2,0,assistant,-4.689540863037109,611
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,2,1,user,-6.883871078491211,625
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,2,1,assistant,2.202237844467163,1140
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,2,2,user,-3.911059856414795,1154
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,2,2,assistant,-3.1201908588409424,1606
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,2,3,user,-5.360899448394775,1620
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,2,3,assistant,4.510005474090576,2014
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,2,4,user,-4.210703372955322,2024
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,2,4,assistant,0.37553566694259644,2134
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,2,5,user,-1.9247217178344727,2148
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,2,5,assistant,0.7681345343589783,2285
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,2,6,user,-4.595500946044922,2299
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,2,6,assistant,-0.9600687623023987,2447
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,2,7,user,-3.494281768798828,2461
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,2,7,assistant,-0.3278210759162903,2603
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,3,0,user,1.7385430335998535,95
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,3,0,assistant,-3.573787212371826,611
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,3,1,user,-5.830775260925293,621
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,3,1,assistant,-2.18123722076416,894
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,3,2,user,-6.793874740600586,904
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,3,2,assistant,-1.1705336570739746,1011
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,3,3,user,-3.7444424629211426,1025
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,3,3,assistant,0.9447516202926636,1318
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,3,4,user,-4.37616491317749,1332
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,3,4,assistant,1.8035776615142822,1480
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,3,5,user,-5.346130847930908,1490
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,3,5,assistant,-3.031595230102539,1576
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,3,6,user,-4.991526126861572,1590
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,3,6,assistant,-1.6191282272338867,1707
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,3,7,user,-4.7428131103515625,1721
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,3,7,assistant,1.629526138305664,1796
tones_sarcastic_8turn,imp_money_57_six_coins,0,0,user,1.4716564416885376,92
tones_sarcastic_8turn,imp_money_57_six_coins,0,0,assistant,6.160192012786865,607
tones_sarcastic_8turn,imp_money_57_six_coins,0,1,user,-5.016892433166504,621
tones_sarcastic_8turn,imp_money_57_six_coins,0,1,assistant,1.4104063510894775,1136
tones_sarcastic_8turn,imp_money_57_six_coins,0,2,user,-3.383467435836792,1150
tones_sarcastic_8turn,imp_money_57_six_coins,0,2,assistant,-0.40288668870925903,1666
tones_sarcastic_8turn,imp_money_57_six_coins,0,3,user,-4.969058513641357,1680
tones_sarcastic_8turn,imp_money_57_six_coins,0,3,assistant,-2.2953407764434814,2151
tones_sarcastic_8turn,imp_money_57_six_coins,0,4,user,-4.195735931396484,2161
tones_sarcastic_8turn,imp_money_57_six_coins,0,4,assistant,-2.5597033500671387,2677
tones_sarcastic_8turn,imp_money_57_six_coins,0,5,user,-4.8459601402282715,2687
tones_sarcastic_8turn,imp_money_57_six_coins,0,5,assistant,1.396519422531128,2816
tones_sarcastic_8turn,imp_money_57_six_coins,0,6,user,-2.7148234844207764,2830
tones_sarcastic_8turn,imp_money_57_six_coins,0,6,assistant,1.4228402376174927,2897
tones_sarcastic_8turn,imp_money_57_six_coins,0,7,user,-2.4126229286193848,2907
tones_sarcastic_8turn,imp_money_57_six_coins,0,7,assistant,0.3589339256286621,2971
tones_sarcastic_8turn,imp_money_57_six_coins,1,0,user,1.4716564416885376,92
tones_sarcastic_8turn,imp_money_57_six_coins,1,0,assistant,2.750311851501465,544
tones_sarcastic_8turn,imp_money_57_six_coins,1,1,user,-4.406785011291504,554
tones_sarcastic_8turn,imp_money_57_six_coins,1,1,assistant,-0.9075407385826111,1070
tones_sarcastic_8turn,imp_money_57_six_coins,1,2,user,-4.240179538726807,1080
tones_sarcastic_8turn,imp_money_57_six_coins,1,2,assistant,1.5512659549713135,1596
tones_sarcastic_8turn,imp_money_57_six_coins,1,3,user,-3.7622580528259277,1610
tones_sarcastic_8turn,imp_money_57_six_coins,1,3,assistant,-2.258464813232422,1729
tones_sarcastic_8turn,imp_money_57_six_coins,1,4,user,-4.567798137664795,1739
tones_sarcastic_8turn,imp_money_57_six_coins,1,4,assistant,-0.37746572494506836,1852
tones_sarcastic_8turn,imp_money_57_six_coins,1,5,user,-4.526363372802734,1866
tones_sarcastic_8turn,imp_money_57_six_coins,1,5,assistant,0.31653231382369995,1975
tones_sarcastic_8turn,imp_money_57_six_coins,1,6,user,-4.97400426864624,1985
tones_sarcastic_8turn,imp_money_57_six_coins,1,6,assistant,-1.0655975341796875,2074
tones_sarcastic_8turn,imp_money_57_six_coins,1,7,user,-4.712362766265869,2084
tones_sarcastic_8turn,imp_money_57_six_coins,1,7,assistant,-0.8167994618415833,2184
tones_sarcastic_8turn,imp_money_57_six_coins,2,0,user,1.4716564416885376,92
tones_sarcastic_8turn,imp_money_57_six_coins,2,0,assistant,1.5566139221191406,561
tones_sarcastic_8turn,imp_money_57_six_coins,2,1,user,-5.3191728591918945,575
tones_sarcastic_8turn,imp_money_57_six_coins,2,1,assistant,3.329035758972168,1036
tones_sarcastic_8turn,imp_money_57_six_coins,2,2,user,-2.3316802978515625,1050
tones_sarcastic_8turn,imp_money_57_six_coins,2,2,assistant,0.09766119718551636,1566
tones_sarcastic_8turn,imp_money_57_six_coins,2,3,user,-4.040211200714111,1580
tones_sarcastic_8turn,imp_money_57_six_coins,2,3,assistant,-3.4607443809509277,1745
tones_sarcastic_8turn,imp_money_57_six_coins,2,4,user,-3.592355251312256,1755
tones_sarcastic_8turn,imp_money_57_six_coins,2,4,assistant,1.9390604496002197,1873
tones_sarcastic_8turn,imp_money_57_six_coins,2,5,user,-4.427423000335693,1887
tones_sarcastic_8turn,imp_money_57_six_coins,2,5,assistant,1.9015531539916992,2042
tones_sarcastic_8turn,imp_money_57_six_coins,2,6,user,-2.9834470748901367,2052
tones_sarcastic_8turn,imp_money_57_six_coins,2,6,assistant,0.22204846143722534,2237
tones_sarcastic_8turn,imp_money_57_six_coins,2,7,user,-4.066452503204346,2247
tones_sarcastic_8turn,imp_money_57_six_coins,2,7,assistant,0.9877577424049377,2420
tones_sarcastic_8turn,imp_money_57_six_coins,3,0,user,1.4716564416885376,92
tones_sarcastic_8turn,imp_money_57_six_coins,3,0,assistant,2.804542303085327,492
tones_sarcastic_8turn,imp_money_57_six_coins,3,1,user,-4.188664436340332,502
tones_sarcastic_8turn,imp_money_57_six_coins,3,1,assistant,1.5738320350646973,831
tones_sarcastic_8turn,imp_money_57_six_coins,3,2,user,-3.181182861328125,845
tones_sarcastic_8turn,imp_money_57_six_coins,3,2,assistant,1.7688887119293213,1360
tones_sarcastic_8turn,imp_money_57_six_coins,3,3,user,-4.625862121582031,1374
tones_sarcastic_8turn,imp_money_57_six_coins,3,3,assistant,-1.2006597518920898,1890
tones_sarcastic_8turn,imp_money_57_six_coins,3,4,user,-4.601351737976074,1900
tones_sarcastic_8turn,imp_money_57_six_coins,3,4,assistant,-2.2972564697265625,2031
tones_sarcastic_8turn,imp_money_57_six_coins,3,5,user,-5.020964622497559,2041
tones_sarcastic_8turn,imp_money_57_six_coins,3,5,assistant,-3.163468599319458,2125
tones_sarcastic_8turn,imp_money_57_six_coins,3,6,user,-5.323727130889893,2135
tones_sarcastic_8turn,imp_money_57_six_coins,3,6,assistant,-1.0882480144500732,2235
tones_sarcastic_8turn,imp_money_57_six_coins,3,7,user,-4.100471019744873,2245
tones_sarcastic_8turn,imp_money_57_six_coins,3,7,assistant,-2.970982789993286,2321
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,0,0,user,2.936685562133789,86
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,0,0,assistant,-0.7454631924629211,602
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,0,1,user,-7.157832145690918,616
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,0,1,assistant,-2.5045807361602783,1131
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,0,2,user,-4.988045692443848,1141
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,0,2,assistant,-1.827852725982666,1621
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,0,3,user,-4.806082725524902,1631
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,0,3,assistant,-1.4604899883270264,1822
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,0,4,user,-4.844260215759277,1836
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,0,4,assistant,0.8517563343048096,1931
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,0,5,user,-4.339171409606934,1941
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,0,5,assistant,0.3316571116447449,2043
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,0,6,user,-4.924274921417236,2057
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,0,6,assistant,0.697194516658783,2137
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,0,7,user,-3.9511632919311523,2147
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,0,7,assistant,1.2255175113677979,2231
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,1,0,user,2.936685562133789,86
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,1,0,assistant,1.30829918384552,602
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,1,1,user,-5.159108638763428,612
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,1,1,assistant,-2.114727020263672,1102
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,1,2,user,-5.305738925933838,1116
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,1,2,assistant,-2.531951665878296,1632
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,1,3,user,-4.174943447113037,1642
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,1,3,assistant,0.4463464021682739,1736
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,1,4,user,-4.347038269042969,1750
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,1,4,assistant,3.0133743286132812,1844
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,1,5,user,-2.8156850337982178,1858
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,1,5,assistant,-0.13814228773117065,1961
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,1,6,user,-4.194092273712158,1975
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,1,6,assistant,1.934274673461914,2075
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,1,7,user,-4.001776218414307,2089
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,1,7,assistant,0.528835117816925,2191
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,2,0,user,2.936685562133789,86
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,2,0,assistant,2.580235004425049,601
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,2,1,user,-4.77266263961792,611
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,2,1,assistant,-0.5761304497718811,1127
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,2,2,user,-5.734320163726807,1137
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,2,2,assistant,-3.2044076919555664,1613
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,2,3,user,-4.102659702301025,1627
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,2,3,assistant,-1.7131977081298828,1727
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,2,4,user,-4.559049129486084,1737
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,2,4,assistant,1.2125959396362305,1865
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,2,5,user,-4.169826984405518,1875
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,2,5,assistant,-1.0076656341552734,2019
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,2,6,user,-4.244786262512207,2029
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,2,6,assistant,0.8799330592155457,2166
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,2,7,user,-4.235265731811523,2180
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,2,7,assistant,1.2119028568267822,2293
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,3,0,user,2.951164722442627,86
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,3,0,assistant,-0.7024508118629456,602
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,3,1,user,-7.0018744468688965,616
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,3,1,assistant,-4.105339527130127,1132
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,3,2,user,-3.6154885292053223,1142
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,3,2,assistant,1.1193721294403076,1275
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,3,3,user,-3.5657668113708496,1289
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,3,3,assistant,-1.3695108890533447,1387
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,3,4,user,-3.3708200454711914,1401
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,3,4,assistant,-0.8719709515571594,1514
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,3,5,user,-2.4777350425720215,1524
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,3,5,assistant,0.40088099241256714,1635
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,3,6,user,-2.8796231746673584,1645
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,3,6,assistant,1.0524215698242188,1770
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,3,7,user,-2.0691306591033936,1784
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,3,7,assistant,4.377836227416992,1901
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,0,0,user,2.821408748626709,111
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,0,0,assistant,-1.1439108848571777,627
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,0,1,user,-5.887270450592041,637
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,0,1,assistant,-0.31220752000808716,1154
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,0,2,user,-5.094438076019287,1168
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,0,2,assistant,0.450134813785553,1684
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,0,3,user,-5.409351825714111,1694
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,0,3,assistant,-2.635216236114502,2177
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,0,4,user,-4.172852993011475,2191
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,0,4,assistant,-2.839035987854004,2284
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,0,5,user,-3.9350943565368652,2294
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,0,5,assistant,-2.4088354110717773,2374
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,0,6,user,-5.3609185218811035,2388
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,0,6,assistant,-1.3435091972351074,2467
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,0,7,user,-3.2467756271362305,2477
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,0,7,assistant,0.9014301896095276,2559
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,1,0,user,2.821408748626709,111
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,1,0,assistant,-2.154045581817627,627
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,1,1,user,-6.868713855743408,641
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,1,1,assistant,-4.24916410446167,1156
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,1,2,user,-5.1585516929626465,1170
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,1,2,assistant,-2.517179489135742,1686
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,1,3,user,-5.781082630157471,1700
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,1,3,assistant,2.607236623764038,2216
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,1,4,user,-2.4747161865234375,2226
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,1,4,assistant,-3.7994861602783203,2338
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,1,5,user,-2.8812108039855957,2352
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,1,5,assistant,0.02132481336593628,2462
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,1,6,user,-3.708324909210205,2472
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,1,6,assistant,1.5871667861938477,2579
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,1,7,user,-2.8751115798950195,2593
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,1,7,assistant,0.9679562449455261,2694
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,2,0,user,2.821408748626709,111
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,2,0,assistant,-2.1866819858551025,627
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,2,1,user,-5.588781833648682,637
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,2,1,assistant,-1.691622257232666,1152
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,2,2,user,-6.1653571128845215,1162
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,2,2,assistant,1.7959718704223633,1677
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,2,3,user,-3.7952723503112793,1691
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,2,3,assistant,-0.7054205536842346,1791
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,2,4,user,-2.894085168838501,1805
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,2,4,assistant,-1.0126705169677734,1910
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,2,5,user,-3.871532917022705,1924
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,2,5,assistant,0.19586855173110962,2033
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,2,6,user,-3.216796636581421,2043
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,2,6,assistant,1.3046417236328125,2139
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,2,7,user,-2.477951765060425,2153
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,2,7,assistant,1.1732726097106934,2250
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,3,0,user,2.821408271789551,111
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,3,0,assistant,0.5561187863349915,627
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,3,1,user,-6.9210052490234375,641
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,3,1,assistant,0.7980653047561646,1157
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,3,2,user,-5.278844833374023,1171
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,3,2,assistant,-0.6882161498069763,1687
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,3,3,user,-2.9857633113861084,1697
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,3,3,assistant,-1.4859554767608643,2212
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,3,4,user,-4.633739948272705,2222
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,3,4,assistant,-3.295257568359375,2739
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,3,5,user,-4.540124893188477,2749
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,3,5,assistant,-0.9918121695518494,3265
